language_name,language_code,lexemes,word_id,word_meaning,word_orthographic_form,word_phonological_form,word_gloss,word_notes
Proto-Indo-European,,192,82,I,*h₁eg̑h₂-óm,,,
Proto-Indo-European,,192,82,I,*me-,,1sg.ACC,
Proto-Indo-European,,192,2,and,*de,,,
Proto-Indo-European,,192,2,and,*kʷe,,,
Proto-Indo-European,,192,4,ashes,"*h₂éh₁s-s, *h₂h₁s-ós",,,
Proto-Indo-European,,192,5,at,"*h₁epi, *h₁opi",,,
Proto-Indo-European,,192,5,at,*h₂ed,,,
Proto-Indo-European,,192,7,bad,*uba,,,Attested in Gmc only.
Proto-Indo-European,,192,10,belly,*udero-,,,Reconstruction not certain.
Proto-Indo-European,,192,11,big,*meg̑-,,,
Proto-Indo-European,,192,12,bird,*h₂éu̯(-)i-,,,
Proto-Indo-European,,192,13,bite,*h₁ed-,,,
Proto-Indo-European,,192,13,bite,*gᵘrug̑ʰ-,,,"Onomatopoetic, see Pokorny:485, Frisk:274"
Proto-Indo-European,,192,13,bite,*denk̑-,,beißen; bite,
Proto-Indo-European,,192,14,black,*swordos,,,Cognate with Lat. sordês 'dirt'.
Proto-Indo-European,,192,14,black,*h₂ems-,,,
Proto-Indo-European,,192,15,blood,*h₁ésh₂r̥-,,,
Proto-Indo-European,,192,15,blood,*kreu̯h₂-,,,
Proto-Indo-European,,192,16,blow,*h₂u̯eh₁-,,,
Proto-Indo-European,,192,16,blow,"*bʰleh₁-, *bʰl̥h₁-",,,"Meaning ""blow"", also ""cry"" (LIV)"
Proto-Indo-European,,192,17,bone,"*h₃ésth₁-ōi, *h₃esth₁-i-, *k-osti-",,,Probable variant with initial k- ...
Proto-Indo-European,,192,18,breast,"*speno-, *p(H)sten-o-",,,"""breast, nipple"" (Pokorny:990)"
Proto-Indo-European,,192,19,breathe,*pneu̯-,,,"""hauchen, keuchen"" (LIV)"
Proto-Indo-European,,192,20,burn,*su̯el-,,,"""schwelen, brennen"" (LIV)"
Proto-Indo-European,,192,20,burn,*dʰegʷʰ-,,,"""mit Feuer behandeln, verbrennen"" (tr.) ..."
Proto-Indo-European,,192,20,burn,*h₁eu̯s-,,,"""verbrennen, sengen"" (LIV)"
Proto-Indo-European,,192,22,cloud,*nébʰ-os,,,s-stem neuter
Proto-Indo-European,,192,23,cold,*kalda-,,,Proto-Germanic form. The root has ...
Proto-Indo-European,,192,24,come,*gʷem-,,,"""(wohin) gehen, kommen"" (LIV)"
Proto-Indo-European,,192,27,day,*di̯eu̯-,,,"""Tag, Himmel, Himmelsgott"" (Mayrhofer)"
Proto-Indo-European,,192,27,day,*dʰōg̑ʰ-e/os-,,,
Proto-Indo-European,,192,28,die,*mer-,,,"""verschwinden, sterben"" (LIV)"
Proto-Indo-European,,192,31,dog,*k̑uōn,,,
Proto-Indo-European,,192,32,drink,*h₁egʷʰ-,,,
Proto-Indo-European,,192,32,drink,*peh₃(i̯)-,,,
Proto-Indo-European,,192,33,dry,"*tr̥s-ú-, *tērs-o-",,,"To √*ters- ""vertrocknen, durstig werden"" ..."
Proto-Indo-European,,192,35,dust,*prs-o-,,,Connections with IE OIc. fors ...
Proto-Indo-European,,192,36,ear,*h₂eu̯s-,,,
Proto-Indo-European,,192,37,earth,"*dʰg̑ʰ(e)m, *dʰég̑ʰ-m",,,
Proto-Indo-European,,192,38,eat,*h₁ed-,,,"""(beissen) -> essen"" (LIV), cf. ..."
Proto-Indo-European,,192,39,egg,*h₂ōu-ió-,,,"Vriddhi-formation to PIE *h₂éu-is, gen.*h₂u-éi-s ..."
Proto-Indo-European,,192,40,eye,*h₃okʷ-n-,,,
Proto-Indo-European,,192,41,fall,*peth₁-,,'fallen',
Proto-Indo-European,,192,42,far,*u̯i-itós,,,"Literally ""gone far"" (Kluge)"
Proto-Indo-European,,192,43,fat,*smer-u-,,,
Proto-Indo-European,,192,44,father,*atta-,,,Onomatopoeic word.
Proto-Indo-European,,192,44,father,*ph₂tḗr,,,
Proto-Indo-European,,192,49,fingernail,*h₃nógʰ-s,,,
Proto-Indo-European,,192,50,fire,*h₂eh₁-t(e)r-,,,"Nom. Ag. to √*h₂eh₁- ""heiss ..."
Proto-Indo-European,,192,50,fire,*h₁ngʷ-ni-,,,
Proto-Indo-European,,192,50,fire,"*péh₂-ur, *p(e)h₂-u̯én-",,,Heteroclitic r/n-stem.
Proto-Indo-European,,192,51,fish,"*pisk-, *peisk-",,,
Proto-Indo-European,,192,51,fish,*dʰg̑ʰu-H-,,,
Proto-Indo-European,,192,52,five,*pénkʷe,,,
Proto-Indo-European,,192,54,flow,*sreu̯-,,,
Proto-Indo-European,,192,56,fly,*gʷel-,,,What root is this?
Proto-Indo-European,,192,56,fly,*peth₂-,,,"√*peth₁- ""fallen"", (LIV) √*peth₂- ""(auf)fliegen"" ..."
Proto-Indo-European,,192,57,fog,"*(s)neu̯dʰ-, *(s)nou̯dʰ-.",,,Likely a derivation of √*(s)neu̯- ...
Proto-Indo-European,,192,58,foot,"*ped-, *pod-",,,
Proto-Indo-European,,192,59,four,"*kʷét-u̯or-es, *kʷet-u̯ér-, *kʷet-ur-",,,
Proto-Indo-European,,192,62,full,*pl̥h₁no-,,,
Proto-Indo-European,,192,63,give,"*deh₃-, *deh₃u̯-",,,See LIV √*deh₃- and √*deh₃u̯-1.
Proto-Indo-European,,192,64,good,*bʰedró-,,,
Proto-Indo-European,,192,64,good,"*h₁su-, *h₁ós-u-",,,"Probably derived from √*h₁es- ""to ..."
Proto-Indo-European,,192,65,grass,*koino-,,,"Difficult reconstruction, see Frisk:892"
Proto-Indo-European,,192,67,guts,*enter-o-,,,"Derived from *enter- ""inside, between"" ..."
Proto-Indo-European,,192,68,hair,*pulo-,,,
Proto-Indo-European,,192,69,hand,"*g̑ʰes-r(o)-, *g̑ʰes-t(o)-,",,,
Proto-Indo-European,,192,69,hand,*mar-,,,
Proto-Indo-European,,192,69,hand,*mon-u-,,,
Proto-Indo-European,,192,71,head,*gʰebʰelo-,,,
Proto-Indo-European,,192,71,head,"*kapu-ko-, *kaput-o",,,
Proto-Indo-European,,192,72,hear,*k̑leu̯-/*k̑lu-,,,
Proto-Indo-European,,192,73,heart,*k̑ērd-/*k̑r̥d-,,,
Proto-Indo-European,,192,74,heavy,*gʷr̥h₂-ú-,,,
Proto-Indo-European,,192,76,hit,"*pleh₂g-, *pleh₂k-",,,"*pleh₂g- ""schlagen"" ?*pleh₂k- ""schlagen (auch ..."
Proto-Indo-European,,192,77,hold,*seg̑ʰ-,,,"""überwältigen, in den Griff bekommmen"" ..."
Proto-Indo-European,,192,78,horn,*k̑r̥-n-/*k̑erh₂-/*k̑or-o-h₂-,,,
Proto-Indo-European,,192,83,ice,*yeg-,,,
Proto-Indo-European,,192,85,in,"*h₁en, *h₁en-ter",,,
Proto-Indo-European,,192,86,kill,*gʷʰen-,,,'strike'
Proto-Indo-European,,192,87,knee,"*g̑ónu-/*g̑énu-, *g̑n-éu-",,,
Proto-Indo-European,,192,88,know,*u̯ei̯d-,,see,Perf. *u̯ói̯d- 'have seen' > ...
Proto-Indo-European,,192,88,know,*g̑neh₃-,,,"""erkennen"" (LIV)"
Proto-Indo-European,,192,89,lake,*h₂ep-,,,Most likely Indo-European dialectal variant ...
Proto-Indo-European,,192,90,laugh,*smei̯-,,,
Proto-Indo-European,,192,90,laugh,*g̑elh₂-,,in Lachen ausbrechen,
Proto-Indo-European,,192,91,leaf,"*bʰe/ol-i̯om, *bʰlō-t",,,"Derived from √*bʰel- ""swell""."
Proto-Indo-European,,192,92,left,*(H)sei̯u̯ó-,,,
Proto-Indo-European,,192,93,leg,*kroksko,,,
Proto-Indo-European,,192,93,leg,*koḱso-,,,'hollow of joint'
Proto-Indo-European,,192,94,lie,*legʰ-,,,
Proto-Indo-European,,192,94,lie,*k̑ei̯-,,,
Proto-Indo-European,,192,95,live,*gʷeiH₃w-,,,
Proto-Indo-European,,192,96,liver,*(H)i̯ekʷr̥-,,,
Proto-Indo-European,,192,97,long,*dluh₂gʰós,,,
Proto-Indo-European,,192,98,louse,*knid-,,,
Proto-Indo-European,,192,98,louse,*luhs-,,,
Proto-Indo-European,,192,99,man,*h₂nḗr,,,"1. man 2. power, force, ..."
Proto-Indo-European,,192,99,man,*wiHrós,,,1. man 2. husband 3. ...
Proto-Indo-European,,192,102,moon,*mḗh₁n̥s,,,
Proto-Indo-European,,192,103,mother,*máh₂ter-,,,Occasionally also reconstructed as *meh₂ter-.
Proto-Indo-European,,192,104,mountain,*gʷerh₃-,,,
Proto-Indo-European,,192,105,mouth,*h₁oh₁s-,,,
Proto-Indo-European,,192,106,name,*h₁nḗh₃mn̥,,,also *h₃néh₃mn̥ (*h₃nómn̥)
Proto-Indo-European,,192,107,narrow,*h₂enǵʰ-,,,
Proto-Indo-European,,192,109,neck,*mon-,,,
Proto-Indo-European,,192,110,new,*néu̯os,,,
Proto-Indo-European,,192,111,night,*nókʷts,,,
Proto-Indo-European,,192,112,nose,"*hnéh₂s, *nā́s",,,
Proto-Indo-European,,192,113,not,*mē,,,
Proto-Indo-European,,192,113,not,"*ne, *ney",,,
Proto-Indo-European,,192,114,old,*senh₁ó-,,,
Proto-Indo-European,,192,115,one,"*(H)óynos, *(H)óykos, *(H)óywos",,,
Proto-Indo-European,,192,115,one,*sḗm,,,
Proto-Indo-European,,192,116,other,"*h₂el-yó-, *h₂el-nó-",,,
Proto-Indo-European,,192,117,person,*mánus,,,
Proto-Indo-European,,192,121,rain,h₂ekmon-,,,
Proto-Indo-European,,192,121,rain,*suhₓ-,,,
Proto-Indo-European,,192,122,red,*(h₁)reu̯dʰ-,,,
Proto-Indo-European,,192,124,rightside,*deḱs-,,,
Proto-Indo-European,,192,125,river,*h₂ekw-eh₂-,,,
Proto-Indo-European,,192,126,road,*pent-,,,
Proto-Indo-European,,192,127,root,*wréh₂ds,,,
Proto-Indo-European,,192,131,rub,*melh₁-,,,
Proto-Indo-European,,192,132,salt,*sal-,,,
Proto-Indo-European,,192,135,scratch,*gerbʰ-,,,
Proto-Indo-European,,192,137,see,*derḱ-,,,
Proto-Indo-European,,192,137,see,*u̯ei̯d-,,,
Proto-Indo-European,,192,139,sew,*syuh₁-,,,
Proto-Indo-European,,192,140,sharp,*h₁edʰ-,,,
Proto-Indo-European,,192,140,sharp,*h₂eḱ-,,,
Proto-Indo-European,,192,141,short,*mr̥g̑ʰ-ú-,,,
Proto-Indo-European,,192,142,sing,*kan-,,,
Proto-Indo-European,,192,143,sit,*h₁eh₁s-,,,
Proto-Indo-European,,192,143,sit,*sed-,,,
Proto-Indo-European,,192,144,skin,*pel-ni-,,,"'skin, hide'"
Proto-Indo-European,,192,146,sleep,*swep-,,,
Proto-Indo-European,,192,146,sleep,*drem-,,,
Proto-Indo-European,,192,147,small,*mey-,,,
Proto-Indo-European,,192,148,smell,*h₃ed-,,,"to smell, stink"
Proto-Indo-European,,192,149,smoke,*dʰuh₂mós,,,
Proto-Indo-European,,192,151,snake,*h₂engwi,,,
Proto-Indo-European,,192,151,snake,*neh₁tr-,,,
Proto-Indo-European,,192,152,snow,*snei̯gʷʰ-,,,
Proto-Indo-European,,192,153,some,*kaylo-,,,
Proto-Indo-European,,192,153,some,*solwo-,,,
Proto-Indo-European,,192,154,spit,*sp(y)eu-,,,
Proto-Indo-European,,192,158,stand,*steh₂-,,,
Proto-Indo-European,,192,159,star,*h₂stḗr,,,
Proto-Indo-European,,192,160,stick,"*ǵhasto-, *ǵhazdho-",,,
Proto-Indo-European,,192,161,stone,*h₂ekmon,,,
Proto-Indo-European,,192,163,suck,*dʰeh₁(i)-,,,
Proto-Indo-European,,192,164,sun,*sóh₂wl̥,,,
Proto-Indo-European,,192,166,swim,*néh₂-u-,,,
Proto-Indo-European,,192,168,that,"*só, *séh₂, *tód",,,
Proto-Indo-European,,192,171,thick,*bʰenǵʰ,,,
Proto-Indo-European,,192,172,thin,*ténh₂us,,,
Proto-Indo-European,,192,173,think,*tong-,,,
Proto-Indo-European,,192,174,this,"*kos, *koh₂, *kod",,,
Proto-Indo-European,,192,175,thou,*túh₂,,,
Proto-Indo-European,,192,176,three,*tréyes,,,
Proto-Indo-European,,192,177,throw,*swep-,,,
Proto-Indo-European,,192,179,tongue,*dn̥ǵʰwéh₂s,,,
Proto-Indo-European,,192,180,tooth,"*h₁dónt-, *h₁dn̥t-",,"biting, the biting one",Originally the PPA of the ...
Proto-Indo-European,,192,180,tooth,*ǵembʰ-,,,
Proto-Indo-European,,192,181,tree,*dóru,,,genitive *dréws
Proto-Indo-European,,192,183,two,*dwóh₁; *dwó,,,
Proto-Indo-European,,192,184,vomit,*u̯emh₁-,,,
Proto-Indo-European,,192,184,vomit,*h₁reug-,,,
Proto-Indo-European,,192,185,walk,*gʰredʰ-,,,
Proto-Indo-European,,192,186,warm,*gʷʰer-,,,
Proto-Indo-European,,192,186,warm,*tep-,,,
Proto-Indo-European,,192,187,wash,*nei̯gʷ-,,,
Proto-Indo-European,,192,187,wash,*leh₂w-,,,
Proto-Indo-European,,192,188,water,*h₂ep-,,,Also /meaning/lake/
Proto-Indo-European,,192,188,water,*akʷā,,,
Proto-Indo-European,,192,189,we,*wéy,,,
Proto-Indo-European,,192,190,wet,*wed,,,
Proto-Indo-European,,192,194,white,*h₂elbʰós,,,
Proto-Indo-European,,192,195,who,*kʷod,,,"AF: *kʷos, adjective"
Proto-Indo-European,,192,195,who,*kʷis,,,pronoun
Proto-Indo-European,,192,198,wind,*ḱewero-,,,
Proto-Indo-European,,192,201,with,*pe,,,
Proto-Indo-European,,192,201,with,*kom,,,
Proto-Indo-European,,192,202,woman,h₁esor-,,,
Proto-Indo-European,,192,202,woman,*gʷḗn,,,
Proto-Indo-European,,192,204,worm,*wr̥mi-,,,
Proto-Indo-European,,192,206,year,*yeHr-,,,
Proto-Indo-European,,192,206,year,*wet-,,,
Proto-Indo-European,,192,207,yellow,*k(e)nhkos,,,
Proto-Indo-European,,192,205,you,*yū,,,
Hittite,hit,198,82,I,ūk,,,
Hittite,hit,198,1,all,hūmantes,,,"pl., maybe related to Lat. ..."
Hittite,hit,198,2,and,-Ca ~ -ya,,,clitics
Hittite,hit,198,3,animal,suppalas,,,actually 'cattle' (Kloekhorst: 788); or ...
Hittite,hit,198,3,animal,HUITAR,,,"'game, wild beast' < HUIŠ ..."
Hittite,hit,198,4,ashes,"hās, hāss-",,,
Hittite,hit,198,6,back,iskis,,,"etym. dub., maybe Gr. ISTHION ..."
Hittite,hit,198,7,bad,idālus,,"bad, evil; evilness",
Hittite,hit,198,9,because,kuit,,,
Hittite,hit,198,10,belly,sarhuwanz,,,Weeks gives PANDUHA (=cogn. with ...
Hittite,hit,198,11,big,mekkis,,,'great'
Hittite,hit,198,11,big,sallis,,,
Hittite,hit,198,12,bird,suwais,,,"?, related to Hitt.: šuu̯āi ..."
Hittite,hit,198,13,bite,wāki,,,
Hittite,hit,198,14,black,hanzanas,,,According to Puhvel this lexeme ...
Hittite,hit,198,14,black,dankuis,,,"ie. dhem-, 'smokey, dark, foggy', ..."
Hittite,hit,198,15,blood,ēshar,,"blood, bloodshed",
Hittite,hit,198,16,blow,parai,,,"fr. ie. *per-, pre- 'to ..."
Hittite,hit,198,17,bone,hastāi,,,
Hittite,hit,198,18,breast,tētan,,,"prob. related to OE TITT, ..."
Hittite,hit,198,20,burn,urāni,,,Weeks gives WAR- (1985: 24); ...
Hittite,hit,198,21,child,hāssas,,,"< 'to give birth, procreate' ..."
Hittite,hit,198,22,cloud,alpās,,,Weeks discusses relation to /cognate/955/ ...
Hittite,hit,198,23,cold,ekunanz,,,
Hittite,hit,198,24,come,uēzzi,,,*u 'hither' + *i 'come' ...
Hittite,hit,198,25,count,kappuezzi,,,"maybe related to Lat. COMPUTARE, ..."
Hittite,hit,198,26,cut,kuērzi,,,
Hittite,hit,198,27,day,sīwaz,,,
Hittite,hit,198,28,die,aki,,,"etym. dubious, maybe related to ..."
Hittite,hit,198,29,dig,paddai,,,
Hittite,hit,198,30,dirty,iskunanz,,,"< 'stained, stigmatized', = Grk. ..."
Hittite,hit,198,31,dog,kuwas,,,
Hittite,hit,198,32,drink,"ekuzi, eukzi",,,
Hittite,hit,198,33,dry,hātanz,,,related to Lat. ADOR 'a ...
Hittite,hit,198,34,dull,alpanz,,,etym. dub.
Hittite,hit,198,36,ear,istāman,,,Weeks gives IE *stemh- 'sense-perception' ...
Hittite,hit,198,37,earth,tēkan,,,
Hittite,hit,198,38,eat,ēz’zi,,,
Hittite,hit,198,40,eye,sākuwa,,,"fr. IE *dhyog(w)- or *dhyag(w)-, ..."
Hittite,hit,198,41,fall,mauszi,,,IE *m(o)u(h)-ei; = Lat. MOVEO ...
Hittite,hit,198,42,far,duwān,,,
Hittite,hit,198,43,fat,sakan,,,
Hittite,hit,198,44,father,attas,,,
Hittite,hit,198,45,fear,nāhi,,,"'to be(come) afraid, respectful, careful' ..."
Hittite,hit,198,47,few,tēpawes,,,"adj., 'little, few' < IE ..."
Hittite,hit,198,48,fight,hullezzi,,,"'smash, defeat', prob. = Lat. ..."
Hittite,hit,198,49,fingernail,sankuwais,,,
Hittite,hit,198,50,fire,pahhur,,,
Hittite,hit,198,51,fish,parhus,,,Weeks gives KU-U
Hittite,hit,198,54,flow,ārszi,,,"IE *(h)ers-ti-, (h)rs-enti-; = Sanskr. ..."
Hittite,hit,198,55,flower,alil,,,
Hittite,hit,198,56,fly,pittai,,,verb
Hittite,hit,198,57,fog,kammaras,,,"IE *kem- 'cover', = ON ..."
Hittite,hit,198,58,foot,patas,,,
Hittite,hit,198,59,four,me(i̯)u̯-/mei̯au̯-,,,perhaps derived from the adjective ...
Hittite,hit,198,60,freeze,ekāizzi,,,"itrans., < IE *iég-o-, cognate ..."
Hittite,hit,198,61,fruit,sesan,,,
Hittite,hit,198,62,full,suus,,,comp. 'heavy' /lexeme/20213/
Hittite,hit,198,63,give,pāi,,,
Hittite,hit,198,64,good,āssus,,,"= ON ÁST 'love, affection', ..."
Hittite,hit,198,65,grass,wēlku,,,
Hittite,hit,198,66,green,hahlawanz,,,"green-yellow, orig. obs. (Weeks 1985: ..."
Hittite,hit,198,67,guts,garates,,,
Hittite,hit,198,68,hair,tetanas,,,
Hittite,hit,198,69,hand,keššar,,,
Hittite,hit,198,70,he,as,,,clitic?
Hittite,hit,198,71,head,harsar,,,Cognate with Luw. harmahi- 'head' ...
Hittite,hit,198,72,hear,istamaszi,,,< Anatolian root *stem- denoting ...
Hittite,hit,198,73,heart,kēr,,,AF kard-
Hittite,hit,198,74,heavy,nakkis,,,"'important, powerful', etym. difficult, maybe ..."
Hittite,hit,198,74,heavy,suwārus,,,"'full, complete' < IE *suH-oru- ..."
Hittite,hit,198,75,here,kā,,,
Hittite,hit,198,76,hit,walhzi,,,comp. 'fight' /lexeme/20188/
Hittite,hit,198,77,hold,harzi,,,"'to have, keep' < (h)erk-ti, ..."
Hittite,hit,198,78,horn,karāwar,,,
Hittite,hit,198,79,how,māhhan,,,
Hittite,hit,198,80,hunt,huwarniskezzi,,,"IE *(h)uerH- (?), trad. connected ..."
Hittite,hit,198,81,husband,pisēnas,,,"'man' /lexeme/20236/, prob. related to ..."
Hittite,hit,198,83,ice,eka-,,,
Hittite,hit,198,84,if,takku,,,the same as TAKKU-WAR 'resemble' ...
Hittite,hit,198,85,in,andan,,,(adv.)
Hittite,hit,198,86,kill,kuēnzi,,,
Hittite,hit,198,87,knee,gēnu,,,
Hittite,hit,198,88,know,sākki,,,
Hittite,hit,198,89,lake,lulis,,,etym. dub. (Kloekhorst 2008: 534)
Hittite,hit,198,90,laugh,HAHHARS-,,,"= Skrt. KAKHATI, ""clearly of ..."
Hittite,hit,198,90,laugh,halwammar,,,noun
Hittite,hit,198,91,leaf,hurpastas,,,-astas is a suffix; this ...
Hittite,hit,198,93,leg,egdu,,,"= Hitt. *ey-gh-tu 'go', Gr. ..."
Hittite,hit,198,94,lie,kitta,,,
Hittite,hit,198,95,live,huiszi,,,
Hittite,hit,198,96,liver,lissi,,,Two possible etymologies: (i) < ...
Hittite,hit,198,97,long,dalukis,,,
Hittite,hit,198,99,man,pisēnas,,,"male, > 'penis', the same ..."
Hittite,hit,198,100,many,mēkkies,,,
Hittite,hit,198,102,moon,armas,,,
Hittite,hit,198,103,mother,annas,,,of onomatopoetic origin (Kloekhorst 2008: ...
Hittite,hit,198,105,mouth,ais,,,AF iss-
Hittite,hit,198,106,name,lāman,,,
Hittite,hit,198,107,narrow,hatkus,,,"= Gr. HAXOCH 'pressure, burden' ..."
Hittite,hit,198,108,near,manninkuwanz,,,"etym. difficult (Kloekhorst), the same ..."
Hittite,hit,198,109,neck,kuttar,,,Cognate with Latin guttar 'throat'
Hittite,hit,198,110,new,nēwas,,,
Hittite,hit,198,111,night,nekuz,,,
Hittite,hit,198,111,night,ispanz,,,Puhvel gives ispant-. Perhaps < ...
Hittite,hit,198,112,nose,tititan,,,Weeks 1985:59 doesn't have this ...
Hittite,hit,198,113,not,natta,,,
Hittite,hit,198,114,old,miyahwanz,,,"prob. < Hitt. MEHUR, MEHUN ..."
Hittite,hit,198,115,one,sia-,,one,
Hittite,hit,198,115,one,sanni-,,,'single'
Hittite,hit,198,115,one,*ās,,,
Hittite,hit,198,116,other,damais,,,"< IE *tm(h)-oi-, tm(h)-e- (?), ..."
Hittite,hit,198,117,person,antuhsas,,,
Hittite,hit,198,118,play,hinganiskezzi,,,prob. from the notion of ...
Hittite,hit,198,118,play,duskzi,,,no certain etym. (Kloekhorst)
Hittite,hit,198,119,pull,huettiezzi,,,"IE *(h)ueTH-ho, (h)uTH-ie/o-, etym. contested ..."
Hittite,hit,198,120,push,suwezzi,,,"= Skt. SAV(I)- 'to impel, ..."
Hittite,hit,198,121,rain,hēus,,,noun
Hittite,hit,198,122,red,mitas,,,
Hittite,hit,198,123,right,āra,,,
Hittite,hit,198,124,rightside,kunnas,,,"as in 'right hand', etym. ..."
Hittite,hit,198,125,river,hapas,,,
Hittite,hit,198,126,road,palsas,,,
Hittite,hit,198,127,root,sūrkas,,,Very doubtful connection suggested to ...
Hittite,hit,198,128,rope,ishimas,,,"= Skt. SĀ-, SI- 'to ..."
Hittite,hit,198,129,rotten,harranz,,,formally related to IE *(h)er(h)- ...
Hittite,hit,198,131,rub,peszi,,,"maybe = Skt. PEṢ-, Lat. ..."
Hittite,hit,198,134,say,tēzzi,,,
Hittite,hit,198,135,scratch,*arrirrai,,,
Hittite,hit,198,136,sea,arunas,,,= Hitt. AR(A)U- 'high' > ...
Hittite,hit,198,137,see,auszi,,,"Puhvel gives au(s)-, u(wa)-. auszi ..."
Hittite,hit,198,138,seed,warwalan,,,
Hittite,hit,198,138,seed,"sai-, siya-",,,"'sow, seed'"
Hittite,hit,198,140,sharp,alpus,,,
Hittite,hit,198,141,short,manninkuwanz,,,the same lexeme in 'near' ...
Hittite,hit,198,142,sing,ishamai,,,"= Skt. SÁMAN- 'song, hymn' ..."
Hittite,hit,198,143,sit,ēsa,,,
Hittite,hit,198,144,skin,*kursa-,,,
Hittite,hit,198,145,sky,nēpis,,,
Hittite,hit,198,146,sleep,"sup-, supparija-",,,
Hittite,hit,198,146,sleep,seszi,,,IE *ses- (Weeks 1985: 69)
Hittite,hit,198,147,small,kappis,,,
Hittite,hit,198,149,smoke,tuhhuwais,,,
Hittite,hit,198,150,smooth,mius,,,= Lat. MITIS 'soft' < ...
Hittite,hit,198,153,some,kuiesqa,,,
Hittite,hit,198,154,spit,allappahhi,,,Etym uncertain although poss related ...
Hittite,hit,198,155,split,iskallai,,,
Hittite,hit,198,156,squeeze,sai,,,"IE *s(h)-ói-ei, s(h)-i-énti, = Lat. ..."
Hittite,hit,198,158,stand,arta,,,"middle form of verb 'move, ..."
Hittite,hit,198,159,star,hastērz,,,
Hittite,hit,198,160,stick,pahhis,,,'something harmful'? no etym. (Kloekhorst ...
Hittite,hit,198,161,stone,aku-,,,
Hittite,hit,198,161,stone,peruna,,,"AF: piruna, passus; prob. cogn. ..."
Hittite,hit,198,163,suck,u(n)hzi,,,"meaning contested, no cogn. known ..."
Hittite,hit,198,164,sun,istanus,,,judged Hattic loan (Weeks 1988:17)
Hittite,hit,198,165,swell,suwattari,,,fr. SUWE/AZI- 'to fill'? < ...
Hittite,hit,198,167,tail,sisai,,,AF: kun (Weeks 1988: 55)
Hittite,hit,198,168,that,apās,,,"de Vaan gives asi, uni, ..."
Hittite,hit,198,169,there,apiya,,,"APU-, APA-: ""no direct cognates ..."
Hittite,hit,198,170,they,e,,,
Hittite,hit,198,172,thin,maklanz,,,
Hittite,hit,198,174,this,kās,,,AF: KI
Hittite,hit,198,175,thou,zīk,,,
Hittite,hit,198,176,three,tēries,,,
Hittite,hit,198,177,throw,pessiezzi,,,
Hittite,hit,198,177,throw,ūssiezzi,,,
Hittite,hit,198,178,tie,ishai,,,
Hittite,hit,198,178,tie,hamanki,,,
Hittite,hit,198,179,tongue,lalas,,,"prob. ""onomatopoetic"" (Weeks 1985: 60)"
Hittite,hit,198,180,tooth,gagas,,,"AF: kagas, maybe related to ..."
Hittite,hit,198,181,tree,tāru,,,
Hittite,hit,198,182,turn,wehzi,,,prob. = Skt. VETI 'to ...
Hittite,hit,198,182,turn,nēa,,,"= Skt. NAYI- 'to lead', ..."
Hittite,hit,198,183,two,dān,,,(adv.)
Hittite,hit,198,185,walk,iyatta,,,'go'
Hittite,hit,198,186,warm,ānz,,,related to IE *ai-(dh-) ' ...
Hittite,hit,198,187,wash,warpzi,,,"= OCS VЬRPSTI 'to tear, ..."
Hittite,hit,198,187,wash,ārri,,,"= TochA YÄR- 'to bathe', ..."
Hittite,hit,198,188,water,wātar,,,
Hittite,hit,198,189,we,wēs,,,
Hittite,hit,198,190,wet,hurniyanz,,,"harnazi 'to sprinkle, drip, pour', ..."
Hittite,hit,198,191,what,kuit,,,
Hittite,hit,198,192,when,kuwapi,,,
Hittite,hit,198,193,where,kuwapi,,,
Hittite,hit,198,194,white,harkis,,,AF: narkis
Hittite,hit,198,195,who,kuis,,,
Hittite,hit,198,196,wide,palhis,,,
Hittite,hit,198,197,wife,*kuwanz,,,the same as 'woman' in ...
Hittite,hit,198,198,wind,huwanz,,,
Hittite,hit,198,199,wing,partawar,,,
Hittite,hit,198,199,wing,pattar,,,
Hittite,hit,198,200,wipe,ānssi,,,"= Gr. AMAOO, NE TO ..."
Hittite,hit,198,201,with,katti-,,,
Hittite,hit,198,202,woman,*kuwanz,,,"the same as 'wife' /lexeme/20323/, ..."
Hittite,hit,198,203,woods,tiessar,,,no IE cogn. (Kloekhorst 2010: ...
Hittite,hit,198,206,year,wīz,,,
Hittite,hit,198,207,yellow,hahlawanz,,,origin unknown (Weeks 1988: 215f)
Hittite,hit,198,205,you,sumēs,,,
Luvian,xlu,108,82,I,(a)mu,,,
Luvian,xlu,108,1,all,pūnatinzi,,,
Luvian,xlu,108,1,all,tanimminzi,,,
Luvian,xlu,108,2,and,-ha,,,
Luvian,xlu,108,3,animal,huitarsa,,,
Luvian,xlu,108,7,bad,ādduwālis,,,
Luvian,xlu,108,9,because,kuiza,,,
Luvian,xlu,108,11,big,urazzas,,,
Luvian,xlu,108,14,black,dakkuīs,,,
Luvian,xlu,108,14,black,marwāy-,,,
Luvian,xlu,108,15,blood,āsharsa,,,
Luvian,xlu,108,17,bone,hāssa,,,
Luvian,xlu,108,18,breast,tītan,,,
Luvian,xlu,108,21,child,nimuwizas,,,
Luvian,xlu,108,24,come,awīti,,,
Luvian,xlu,108,26,cut,karsti,,,
Luvian,xlu,108,26,cut,kuwarti,,,
Luvian,xlu,108,27,day,halli,,,
Luvian,xlu,108,28,die,*walati,,,
Luvian,xlu,108,31,dog,zuwanis,,,
